Date,Adj Close,Close,High,Low,Open,Volume
2017-02-02,4794.2900390625,4794.2900390625,4812.31005859375,4774.18017578125,4785.14013671875,98607300
2017-02-03,4825.419921875,4825.419921875,4847.47021484375,4803.91015625,4808.4599609375,80815700
2017-02-06,4778.080078125,4778.080078125,4841.169921875,4773.35009765625,4829.68017578125,76878800
2017-02-07,4754.47021484375,4754.47021484375,4787.93994140625,4750.02978515625,4762.169921875,83945400
2017-02-08,4766.60009765625,4766.60009765625,4790.2900390625,4733.81982421875,4768.0,102120800
2017-02-09,4826.240234375,4826.240234375,4831.31005859375,4769.85986328125,4793.009765625,100798200
2017-02-10,4828.31982421875,4828.31982421875,4845.4501953125,4815.669921875,4842.91015625,122653200
2017-02-13,4888.18994140625,4888.18994140625,4906.7099609375,4841.60009765625,4844.22021484375,102000800
2017-02-14,4895.81982421875,4895.81982421875,4897.89013671875,4878.7900390625,4887.22998046875,95785900
2017-02-15,4924.85986328125,4924.85986328125,4932.35009765625,4902.16015625,4910.56982421875,96447600
2017-02-16,4899.4599609375,4899.4599609375,4928.25,4890.47998046875,4925.5400390625,91475500
2017-02-17,4867.580078125,4867.580078125,4903.16015625,4843.009765625,4896.97021484375,102966800
2017-02-20,4864.990234375,4864.990234375,4901.41015625,4856.1201171875,4894.25,68415900
2017-02-21,4888.759765625,4888.759765625,4900.3798828125,4849.91015625,4865.89013671875,83739300
2017-02-22,4895.8798828125,4895.8798828125,4922.64013671875,4866.1201171875,4899.64990234375,99237500
2017-02-23,4891.2900390625,4891.2900390625,4916.43994140625,4880.490234375,4900.7998046875,107821600
2017-02-24,4845.240234375,4845.240234375,4890.10986328125,4806.490234375,4886.509765625,117178100
2017-02-27,4845.18017578125,4845.18017578125,4869.509765625,4833.77001953125,4864.1298828125,89282400
2017-02-28,4858.580078125,4858.580078125,4865.9501953125,4836.52978515625,4862.64990234375,96712700
2017-03-01,4960.830078125,4960.830078125,4970.64013671875,4897.47998046875,4897.47998046875,120246400
2017-03-02,4963.7998046875,4963.7998046875,4972.8798828125,4955.41015625,4965.27001953125,106837200
2017-03-03,4995.1298828125,4995.1298828125,5002.31982421875,4948.72021484375,4953.2998046875,105338700
2017-03-06,4972.18994140625,4972.18994140625,4985.240234375,4960.259765625,4983.9599609375,90426900
2017-03-07,4955.0,4955.0,4974.7900390625,4941.259765625,4974.7900390625,79830000
2017-03-08,4960.47998046875,4960.47998046875,4976.0400390625,4933.77001953125,4941.18017578125,82332500
2017-03-09,4981.509765625,4981.509765625,4988.6298828125,4939.8701171875,4950.52978515625,114473500
2017-03-10,4993.31982421875,4993.31982421875,5022.10009765625,4990.14990234375,4994.0,103802900
2017-03-13,4999.60009765625,4999.60009765625,5013.080078125,4986.06005859375,4997.8798828125,84024800
2017-03-14,4974.259765625,4974.259765625,5006.0498046875,4958.8798828125,5006.0498046875,91792700
2017-03-15,4985.47998046875,4985.47998046875,4989.2998046875,4966.0498046875,4980.0498046875,81890200
2017-03-16,5013.3798828125,5013.3798828125,5031.56982421875,5004.6201171875,5027.10009765625,113121800
2017-03-17,5029.240234375,5029.240234375,5037.85009765625,5001.39013671875,5006.7099609375,160166500
2017-03-20,5012.16015625,5012.16015625,5030.06005859375,5004.080078125,5008.080078125,64225900
2017-03-21,5002.43017578125,5002.43017578125,5054.91015625,4990.64013671875,5030.2001953125,93549600
2017-03-22,4994.7001953125,4994.7001953125,5005.06005859375,4953.56982421875,4969.10986328125,99409000
2017-03-23,5032.759765625,5032.759765625,5032.93994140625,4980.56005859375,4996.6201171875,89305600
2017-03-24,5020.89990234375,5020.89990234375,5027.18994140625,5003.580078125,5027.18994140625,68967900
2017-03-27,5017.43017578125,5017.43017578125,5017.8798828125,4971.06982421875,4975.08984375,94079200
2017-03-28,5046.2001953125,5046.2001953125,5048.10986328125,5008.669921875,5027.1298828125,85350200
2017-03-29,5069.0400390625,5069.0400390625,5073.22998046875,5044.419921875,5063.7001953125,86407300
2017-03-30,5089.64013671875,5089.64013671875,5090.919921875,5063.06982421875,5075.60986328125,73882900
2017-03-31,5122.509765625,5122.509765625,5122.509765625,5067.740234375,5077.2998046875,103369500
2017-04-03,5085.91015625,5085.91015625,5132.93017578125,5083.14013671875,5130.18017578125,81634900
2017-04-04,5101.1298828125,5101.1298828125,5101.1298828125,5076.35009765625,5087.60009765625,84044500
2017-04-05,5091.85009765625,5091.85009765625,5123.77978515625,5087.68017578125,5104.7099609375,84135600
2017-04-06,5121.43994140625,5121.43994140625,5126.740234375,5051.60986328125,5063.6201171875,88623600
2017-04-07,5135.27978515625,5135.27978515625,5135.27978515625,5098.0498046875,5104.72998046875,84781300
2017-04-10,5107.4501953125,5107.4501953125,5127.35986328125,5097.56005859375,5127.35986328125,70156500
2017-04-11,5101.85986328125,5101.85986328125,5119.18017578125,5068.25,5086.60986328125,93608500
2017-04-12,5101.10986328125,5101.10986328125,5142.81005859375,5093.97998046875,5114.5,100135100
2017-04-13,5071.10009765625,5071.10009765625,5090.47998046875,5062.31982421875,5090.47998046875,97291600
2017-04-18,4990.25,4990.25,5080.02978515625,4990.25,5078.25,140164900
2017-04-19,5003.72998046875,5003.72998046875,5011.330078125,4980.41015625,4987.2900390625,112517100
2017-04-20,5077.91015625,5077.91015625,5093.60009765625,4989.259765625,4992.47021484375,134681300
2017-04-21,5059.2001953125,5059.2001953125,5081.60986328125,5029.06005859375,5063.35986328125,165386200
2017-04-24,5268.85009765625,5268.85009765625,5295.47021484375,5228.5400390625,5267.8798828125,228792800
2017-04-25,5277.8798828125,5277.8798828125,5293.39013671875,5259.6298828125,5274.35986328125,115584900
2017-04-26,5287.8798828125,5287.8798828125,5296.52001953125,5270.31982421875,5272.85986328125,120017900
2017-04-27,5271.7001953125,5271.7001953125,5278.9599609375,5261.72998046875,5276.97021484375,113942900
2017-04-28,5267.330078125,5267.330078125,5287.85009765625,5265.35986328125,5267.66015625,122645300
2017-05-02,5304.14990234375,5304.14990234375,5305.9501953125,5274.2900390625,5284.8798828125,104617800
2017-05-03,5301.0,5301.0,5301.60986328125,5282.4501953125,5299.740234375,97848100
2017-05-04,5372.419921875,5372.419921875,5372.419921875,5304.4599609375,5309.39013671875,152534000
2017-05-05,5432.39990234375,5432.39990234375,5432.39990234375,5343.02001953125,5344.919921875,138533800
2017-05-08,5382.9501953125,5382.9501953125,5442.10009765625,5374.2001953125,5442.10009765625,116136600
2017-05-09,5398.009765625,5398.009765625,5413.60009765625,5394.1298828125,5404.14013671875,103174700
2017-05-10,5400.4599609375,5400.4599609375,5402.33984375,5377.75,5398.81005859375,100058200
2017-05-11,5383.419921875,5383.419921875,5409.990234375,5356.41015625,5409.89990234375,124960400
2017-05-12,5405.419921875,5405.419921875,5405.419921875,5375.47998046875,5386.7900390625,158409000
2017-05-15,5417.39990234375,5417.39990234375,5417.39990234375,5384.5400390625,5411.27001953125,97533000
2017-05-16,5406.10009765625,5406.10009765625,5417.169921875,5389.8701171875,5398.14990234375,95519900
2017-05-17,5317.89013671875,5317.89013671875,5394.8798828125,5297.43017578125,5375.83984375,118949500
2017-05-18,5289.72998046875,5289.72998046875,5322.7001953125,5238.509765625,5309.91015625,124719100
2017-05-19,5324.39990234375,5324.39990234375,5334.4501953125,5292.1201171875,5299.39990234375,108705400
2017-05-22,5322.8798828125,5322.8798828125,5339.41015625,5315.22998046875,5335.1201171875,73526700
2017-05-23,5348.16015625,5348.16015625,5368.8798828125,5314.47998046875,5317.1201171875,85536300
2017-05-24,5341.33984375,5341.33984375,5353.009765625,5326.58984375,5336.97998046875,79667800
2017-05-25,5337.16015625,5337.16015625,5366.7001953125,5323.10986328125,5360.97021484375,66254500
2017-05-26,5336.64013671875,5336.64013671875,5336.759765625,5282.419921875,5328.85986328125,76926600
2017-05-29,5332.47021484375,5332.47021484375,5335.77978515625,5316.68994140625,5327.72998046875,43001700
2017-05-30,5305.93994140625,5305.93994140625,5309.35986328125,5273.56005859375,5291.080078125,78126400
2017-05-31,5283.6298828125,5283.6298828125,5334.56982421875,5283.6298828125,5306.2099609375,143676300
2017-06-01,5318.669921875,5318.669921875,5327.60009765625,5287.990234375,5290.83984375,84194600
2017-06-02,5343.41015625,5343.41015625,5372.97021484375,5328.18994140625,5347.85986328125,95624300
2017-06-05,5307.89013671875,5307.89013671875,5343.7900390625,5299.759765625,5337.10986328125,48932000
2017-06-06,5269.22021484375,5269.22021484375,5296.419921875,5260.9501953125,5280.2001953125,79880200
2017-06-07,5265.52978515625,5265.52978515625,5320.0400390625,5254.02978515625,5261.419921875,94213100
2017-06-08,5264.240234375,5264.240234375,5290.5,5250.68017578125,5264.68994140625,85052500
2017-06-09,5299.7099609375,5299.7099609375,5320.169921875,5266.830078125,5275.990234375,79889400
2017-06-12,5240.58984375,5240.58984375,5286.10009765625,5233.68994140625,5282.580078125,85538800
2017-06-13,5261.740234375,5261.740234375,5273.8701171875,5248.2900390625,5254.14013671875,72390200
2017-06-14,5243.2900390625,5243.2900390625,5314.9599609375,5243.2900390625,5283.60009765625,97019900
2017-06-15,5216.8798828125,5216.8798828125,5235.8798828125,5176.669921875,5235.35986328125,118313500
2017-06-16,5263.31005859375,5263.31005859375,5273.68017578125,5236.0,5243.52978515625,164098100
2017-06-19,5310.72021484375,5310.72021484375,5331.31982421875,5302.0498046875,5305.22021484375,77527800
2017-06-20,5293.64990234375,5293.64990234375,5339.5498046875,5293.64990234375,5330.580078125,81245800
2017-06-21,5274.259765625,5274.259765625,5286.06005859375,5224.0498046875,5273.0,83179900
2017-06-22,5281.93017578125,5281.93017578125,5286.4599609375,5237.330078125,5258.68017578125,80688900
2017-06-23,5266.1201171875,5266.1201171875,5283.8798828125,5247.52001953125,5273.240234375,66693700
2017-06-26,5295.75,5295.75,5323.72998046875,5289.56005859375,5295.0400390625,67071900
2017-06-27,5258.580078125,5258.580078125,5284.9599609375,5237.669921875,5282.8701171875,90277800
2017-06-28,5252.89990234375,5252.89990234375,5273.9501953125,5203.89990234375,5235.830078125,96381000
2017-06-29,5154.35009765625,5154.35009765625,5272.93994140625,5143.81982421875,5268.22998046875,114605600
2017-06-30,5120.68017578125,5120.68017578125,5192.39013671875,5117.22998046875,5157.58984375,97126700
2017-07-03,5195.72021484375,5195.72021484375,5200.72998046875,5151.18994140625,5151.18994140625,76373400
2017-07-04,5174.89990234375,5174.89990234375,5197.81005859375,5165.85986328125,5170.5400390625,56279100
2017-07-05,5180.10009765625,5180.10009765625,5192.509765625,5160.85986328125,5174.7900390625,85258200
2017-07-06,5152.39990234375,5152.39990234375,5177.6201171875,5111.16015625,5177.2099609375,91164900
2017-07-07,5145.16015625,5145.16015625,5155.419921875,5125.990234375,5149.7900390625,74708800
2017-07-10,5165.64013671875,5165.64013671875,5179.33984375,5147.669921875,5160.7001953125,60989800
2017-07-11,5140.60009765625,5140.60009765625,5186.43994140625,5135.9501953125,5172.02978515625,64875700
2017-07-12,5222.1298828125,5222.1298828125,5239.02001953125,5157.83984375,5158.22998046875,83513800
2017-07-13,5235.39990234375,5235.39990234375,5259.47021484375,5221.580078125,5228.93017578125,75719800
2017-07-14,5235.31005859375,5235.31005859375,5246.77978515625,5215.97998046875,5246.2001953125,60089700
2017-07-17,5230.169921875,5230.169921875,5246.22998046875,5214.31005859375,5238.41015625,53978000
2017-07-18,5173.27001953125,5173.27001953125,5233.14990234375,5164.6298828125,5219.669921875,75790200
2017-07-19,5216.06982421875,5216.06982421875,5218.990234375,5174.2900390625,5196.1298828125,69296400
2017-07-20,5199.22021484375,5199.22021484375,5251.25,5177.72998046875,5239.4599609375,78772300
2017-07-21,5117.66015625,5117.66015625,5208.85009765625,5095.1201171875,5188.919921875,106403800
2017-07-24,5127.7001953125,5127.7001953125,5143.47998046875,5094.35986328125,5133.68017578125,72053200
2017-07-25,5161.080078125,5161.080078125,5193.18994140625,5130.52978515625,5130.52978515625,91159700
2017-07-26,5190.169921875,5190.169921875,5208.330078125,5158.7900390625,5162.240234375,79110400
2017-07-27,5186.9501953125,5186.9501953125,5218.56005859375,5172.77978515625,5181.14990234375,99460800
2017-07-28,5131.39013671875,5131.39013671875,5144.02978515625,5105.72021484375,5144.02978515625,99859600
2017-07-31,5093.77001953125,5093.77001953125,5148.14990234375,5092.14013671875,5127.6298828125,87612000
2017-08-01,5127.02978515625,5127.02978515625,5148.490234375,5087.3798828125,5116.89990234375,75327900
2017-08-02,5107.25,5107.25,5135.14013671875,5094.64013671875,5122.3798828125,82005400
2017-08-03,5130.490234375,5130.490234375,5142.91015625,5084.2001953125,5097.14013671875,71167300
2017-08-04,5203.43994140625,5203.43994140625,5216.39990234375,5118.60986328125,5122.39990234375,78567600
2017-08-07,5207.89013671875,5207.89013671875,5220.58984375,5195.259765625,5210.72998046875,63788300
2017-08-08,5218.89013671875,5218.89013671875,5231.64990234375,5191.3798828125,5200.2001953125,62058600
2017-08-09,5145.7001953125,5145.7001953125,5183.3701171875,5122.5,5182.0498046875,84579800
2017-08-10,5115.22998046875,5115.22998046875,5148.47021484375,5096.18994140625,5140.990234375,71793700
2017-08-11,5060.919921875,5060.919921875,5086.06005859375,5046.75,5081.919921875,86172400
2017-08-14,5121.669921875,5121.669921875,5136.18994140625,5080.009765625,5082.8701171875,57283400
2017-08-15,5140.25,5140.25,5158.5,5123.97021484375,5141.02001953125,48077600
2017-08-16,5176.60986328125,5176.60986328125,5200.16015625,5159.10009765625,5159.10009765625,55940500
2017-08-17,5146.85009765625,5146.85009765625,5180.259765625,5137.419921875,5164.5400390625,64545000
2017-08-18,5114.14990234375,5114.14990234375,5117.0400390625,5074.4501953125,5103.47021484375,73461700
2017-08-21,5087.58984375,5087.58984375,5105.93994140625,5066.18994140625,5091.31005859375,59101700
2017-08-22,5131.85986328125,5131.85986328125,5137.5400390625,5101.68017578125,5112.1298828125,57269900
2017-08-23,5115.39013671875,5115.39013671875,5149.080078125,5105.5498046875,5125.02978515625,58660400
2017-08-24,5113.1298828125,5113.1298828125,5136.2998046875,5111.85986328125,5127.7099609375,55558700
2017-08-25,5104.330078125,5104.330078125,5141.0498046875,5098.509765625,5121.47998046875,57203600
2017-08-28,5079.75,5079.75,5106.25,5066.009765625,5076.47021484375,37172200
2017-08-29,5031.919921875,5031.919921875,5041.89013671875,4995.06982421875,5035.3798828125,83662800
2017-08-30,5056.33984375,5056.33984375,5069.1201171875,5046.06982421875,5063.240234375,61690100
2017-08-31,5085.58984375,5085.58984375,5104.77978515625,5068.43994140625,5083.1201171875,108192000
2017-09-01,5123.259765625,5123.259765625,5138.419921875,5115.9501953125,5117.18994140625,75774600
2017-09-04,5103.97021484375,5103.97021484375,5114.7001953125,5088.27978515625,5088.27978515625,44171300
2017-09-05,5086.56005859375,5086.56005859375,5125.7998046875,5081.080078125,5107.18994140625,72150200
2017-09-06,5101.41015625,5101.41015625,5114.2900390625,5050.08984375,5054.31982421875,173147800
2017-09-07,5114.6201171875,5114.6201171875,5148.06005859375,5103.14990234375,5118.83984375,84862300
2017-09-08,5113.490234375,5113.490234375,5117.89013671875,5086.509765625,5099.31005859375,84096300
2017-09-11,5176.7099609375,5176.7099609375,5180.25,5145.77978515625,5145.77978515625,76915100
2017-09-12,5209.009765625,5209.009765625,5219.080078125,5184.47021484375,5192.75,79355100
2017-09-13,5217.58984375,5217.58984375,5227.0,5200.2099609375,5205.2099609375,86353100
2017-09-14,5225.2001953125,5225.2001953125,5233.5400390625,5201.64990234375,5205.18017578125,79396000
2017-09-15,5213.91015625,5213.91015625,5237.169921875,5201.97021484375,5220.89013671875,259691200
2017-09-18,5229.31982421875,5229.31982421875,5239.8798828125,5221.56005859375,5231.990234375,61537100
2017-09-19,5237.43994140625,5237.43994140625,5238.2900390625,5219.7099609375,5223.2900390625,66921900
2017-09-20,5241.66015625,5241.66015625,5248.7900390625,5230.02001953125,5230.509765625,65750000
2017-09-21,5267.2900390625,5267.2900390625,5275.419921875,5257.43994140625,5259.02001953125,84829300
2017-09-22,5281.2900390625,5281.2900390625,5295.93017578125,5271.8798828125,5277.39013671875,71447900
2017-09-25,5267.1298828125,5267.1298828125,5286.830078125,5260.4599609375,5267.990234375,64221800
2017-09-26,5268.759765625,5268.759765625,5274.580078125,5255.10986328125,5263.9501953125,70839200
2017-09-27,5281.9599609375,5281.9599609375,5289.89013671875,5272.31982421875,5281.2998046875,74049900
2017-09-28,5293.77001953125,5293.77001953125,5295.27001953125,5279.10009765625,5286.0498046875,67809900
2017-09-29,5329.81005859375,5329.81005859375,5329.81005859375,5284.740234375,5297.419921875,85230900
2017-10-02,5350.43994140625,5350.43994140625,5350.43994140625,5326.66015625,5332.919921875,68575600
2017-10-03,5367.41015625,5367.41015625,5370.89013671875,5355.2998046875,5362.75,58748500
2017-10-04,5363.22998046875,5363.22998046875,5369.4501953125,5345.2001953125,5369.240234375,80019900
2017-10-05,5379.2099609375,5379.2099609375,5381.740234375,5355.91015625,5355.91015625,70314300
2017-10-06,5359.89990234375,5359.89990234375,5378.06982421875,5350.259765625,5378.06982421875,66128500
2017-10-09,5365.830078125,5365.830078125,5378.509765625,5351.68017578125,5364.81005859375,55296900
2017-10-10,5363.64990234375,5363.64990234375,5372.27001953125,5351.7900390625,5364.16015625,59718000
2017-10-11,5362.41015625,5362.41015625,5367.3798828125,5338.14013671875,5367.3798828125,71441700
2017-10-12,5360.81005859375,5360.81005859375,5361.919921875,5342.68994140625,5358.419921875,56447100
2017-10-13,5351.740234375,5351.740234375,5371.64990234375,5344.9599609375,5362.72998046875,73942000
2017-10-16,5362.8798828125,5362.8798828125,5371.6201171875,5347.60986328125,5362.52978515625,63076900
2017-10-17,5361.3701171875,5361.3701171875,5376.68994140625,5347.5498046875,5372.64990234375,64933200
2017-10-18,5383.81005859375,5383.81005859375,5394.22998046875,5359.68017578125,5368.08984375,64165900
2017-10-19,5368.2900390625,5368.2900390625,5377.81005859375,5343.0,5371.0,86686600
2017-10-20,5372.3798828125,5372.3798828125,5392.08984375,5368.2099609375,5389.47998046875,92307000
2017-10-23,5386.81005859375,5386.81005859375,5408.740234375,5367.64990234375,5377.4501953125,63702000
2017-10-24,5394.7998046875,5394.7998046875,5413.02978515625,5377.85986328125,5377.85986328125,74560600
2017-10-25,5374.89013671875,5374.89013671875,5416.5400390625,5364.16015625,5399.60986328125,80466800
2017-10-26,5455.39990234375,5455.39990234375,5459.60986328125,5375.259765625,5383.43994140625,90950700
2017-10-27,5494.1298828125,5494.1298828125,5513.52978515625,5470.240234375,5470.33984375,95585200
2017-10-30,5493.6298828125,5493.6298828125,5507.56005859375,5487.2900390625,5488.330078125,67428800
2017-10-31,5503.2900390625,5503.2900390625,5511.25,5489.41015625,5492.6298828125,75164700
2017-11-01,5514.2900390625,5514.2900390625,5536.39990234375,5514.2900390625,5524.3798828125,75303700
2017-11-02,5510.5,5510.5,5520.81005859375,5486.240234375,5510.9599609375,70253200
2017-11-03,5517.97021484375,5517.97021484375,5521.919921875,5498.2900390625,5513.47021484375,75125000
2017-11-06,5507.25,5507.25,5513.31005859375,5492.89990234375,5507.06982421875,70213800
2017-11-07,5480.64013671875,5480.64013671875,5525.5498046875,5475.919921875,5521.75,78339100
2017-11-08,5471.43017578125,5471.43017578125,5496.080078125,5452.2001953125,5487.52978515625,92596200
2017-11-09,5407.75,5407.75,5479.7001953125,5401.43017578125,5470.18017578125,98897900
2017-11-10,5380.72021484375,5380.72021484375,5415.8798828125,5375.1201171875,5405.5498046875,84901400
2017-11-13,5341.6298828125,5341.6298828125,5384.759765625,5301.02001953125,5382.64990234375,84572600
2017-11-14,5315.580078125,5315.580078125,5365.64013671875,5301.56982421875,5345.2998046875,90263700
2017-11-15,5301.25,5301.25,5312.39013671875,5267.22021484375,5301.14013671875,94175400
2017-11-16,5336.39013671875,5336.39013671875,5345.22998046875,5312.8701171875,5325.41015625,74296300
2017-11-17,5319.169921875,5319.169921875,5350.25,5304.35009765625,5335.85009765625,88650100
2017-11-20,5340.4501953125,5340.4501953125,5348.14990234375,5302.85009765625,5311.27978515625,66757000
2017-11-21,5366.14990234375,5366.14990234375,5385.85986328125,5326.85986328125,5335.83984375,74777300
2017-11-22,5352.759765625,5352.759765625,5391.009765625,5352.759765625,5364.60986328125,67526600
2017-11-23,5379.5400390625,5379.5400390625,5391.89013671875,5330.31982421875,5339.759765625,55368500
2017-11-24,5390.4599609375,5390.4599609375,5419.8798828125,5374.39990234375,5374.39990234375,54357200
2017-11-27,5360.08984375,5360.08984375,5408.47021484375,5359.39013671875,5378.9599609375,62120700
2017-11-28,5390.47998046875,5390.47998046875,5398.18994140625,5357.27978515625,5366.3798828125,65960000
2017-11-29,5398.0498046875,5398.0498046875,5441.68994140625,5394.89013671875,5416.490234375,92621500
2017-11-30,5372.7900390625,5372.7900390625,5429.64990234375,5372.58984375,5402.66015625,128032500
2017-12-01,5316.89013671875,5316.89013671875,5378.31982421875,5299.06005859375,5374.1298828125,99908800
2017-12-04,5389.2900390625,5389.2900390625,5400.10009765625,5350.58984375,5363.2900390625,81907500
2017-12-05,5375.52978515625,5375.52978515625,5392.47998046875,5349.7900390625,5382.22998046875,77844600
2017-12-06,5374.35009765625,5374.35009765625,5385.52978515625,5316.5498046875,5333.31982421875,78019500
2017-12-07,5383.85986328125,5383.85986328125,5396.31005859375,5365.75,5374.56982421875,81173900
2017-12-08,5399.08984375,5399.08984375,5425.75,5393.56005859375,5411.91015625,90629200
2017-12-11,5386.830078125,5386.830078125,5411.7099609375,5382.5,5411.7099609375,68771400
2017-12-12,5427.18994140625,5427.18994140625,5427.18994140625,5359.759765625,5394.93017578125,80840200
2017-12-13,5399.4501953125,5399.4501953125,5429.02978515625,5393.97998046875,5415.31982421875,87609600
2017-12-14,5357.14013671875,5357.14013671875,5400.27978515625,5357.14013671875,5392.0,78206300
2017-12-15,5349.2998046875,5349.2998046875,5360.8701171875,5330.10009765625,5340.33984375,157439000
2017-12-18,5420.580078125,5420.580078125,5427.8701171875,5386.39990234375,5386.39990234375,81891400
2017-12-19,5382.91015625,5382.91015625,5420.64013671875,5380.14990234375,5409.64990234375,63736200
2017-12-20,5352.77001953125,5352.77001953125,5382.3701171875,5338.02978515625,5377.919921875,68688100
2017-12-21,5385.97021484375,5385.97021484375,5389.7998046875,5323.5400390625,5332.39013671875,70387200
2017-12-22,5364.72021484375,5364.72021484375,5385.9599609375,5355.43994140625,5371.0,46753800
2017-12-27,5368.83984375,5368.83984375,5388.14013671875,5352.52978515625,5359.81982421875,41098800
2017-12-28,5339.419921875,5339.419921875,5370.43017578125,5331.16015625,5367.7001953125,42420600
2017-12-29,5312.56005859375,5312.56005859375,5344.0498046875,5312.56005859375,5336.14990234375,46218500
2018-01-02,5288.60009765625,5288.60009765625,5318.740234375,5258.66015625,5318.740234375,66802600
2018-01-03,5331.27978515625,5331.27978515625,5347.6298828125,5291.89013671875,5295.31005859375,75371700
2018-01-04,5413.68994140625,5413.68994140625,5430.72021484375,5360.009765625,5360.009765625,92583500
2018-01-05,5470.75,5470.75,5470.75,5422.77978515625,5424.16015625,76275800
2018-01-08,5487.419921875,5487.419921875,5499.14990234375,5478.919921875,5483.47021484375,72318000
2018-01-09,5523.93994140625,5523.93994140625,5525.669921875,5491.91015625,5491.91015625,78844900
2018-01-10,5504.68017578125,5504.68017578125,5529.2998046875,5487.56005859375,5518.31982421875,96478300
2018-01-11,5488.5498046875,5488.5498046875,5516.58984375,5478.97021484375,5514.08984375,83544400
2018-01-12,5517.06005859375,5517.06005859375,5520.18017578125,5486.08984375,5502.6298828125,80659900
2018-01-15,5509.68994140625,5509.68994140625,5525.009765625,5501.27978515625,5515.5498046875,56215000
2018-01-16,5513.81982421875,5513.81982421875,5535.9501953125,5500.22021484375,5513.7001953125,69422000
2018-01-17,5493.990234375,5493.990234375,5518.39013671875,5485.02001953125,5496.259765625,72741600
2018-01-18,5494.830078125,5494.830078125,5515.16015625,5474.10986328125,5511.2998046875,82084500
2018-01-19,5526.509765625,5526.509765625,5528.89013671875,5490.31982421875,5493.990234375,78466200
2018-01-22,5541.990234375,5541.990234375,5543.06005859375,5512.27001953125,5520.2099609375,77421200
2018-01-23,5535.259765625,5535.259765625,5567.02978515625,5521.830078125,5563.56005859375,85807600
2018-01-24,5495.16015625,5495.16015625,5538.580078125,5495.16015625,5532.85009765625,85219400
2018-01-25,5481.2099609375,5481.2099609375,5525.759765625,5456.0498046875,5493.81005859375,84803300
2018-01-26,5529.14990234375,5529.14990234375,5539.77001953125,5493.66015625,5496.830078125,65388300
2018-01-29,5521.58984375,5521.58984375,5537.52978515625,5517.669921875,5534.14013671875,60112400
2018-01-30,5473.77978515625,5473.77978515625,5518.93994140625,5464.85009765625,5493.93017578125,80083100
2018-01-31,5481.93017578125,5481.93017578125,5496.77978515625,5471.18017578125,5483.509765625,83562500
2018-02-01,5454.5498046875,5454.5498046875,5529.39990234375,5432.58984375,5510.58984375,87026200
2018-02-02,5364.97998046875,5364.97998046875,5437.259765625,5364.97998046875,5433.83984375,99312300
2018-02-05,5285.830078125,5285.830078125,5332.77001953125,5283.27001953125,5322.93994140625,96711900
2018-02-06,5161.81005859375,5161.81005859375,5226.1298828125,5101.14990234375,5104.27978515625,175358700
2018-02-07,5255.89990234375,5255.89990234375,5267.8798828125,5169.39990234375,5208.10986328125,117755000
2018-02-08,5151.68017578125,5151.68017578125,5248.43994140625,5129.52001953125,5229.77978515625,123977500
2018-02-09,5079.2099609375,5079.2099609375,5155.8701171875,5051.2099609375,5133.4599609375,143039900
2018-02-12,5140.06005859375,5140.06005859375,5165.75,5113.81982421875,5130.39990234375,93467100
2018-02-13,5109.240234375,5109.240234375,5155.22021484375,5109.240234375,5136.08984375,78507900
2018-02-14,5165.259765625,5165.259765625,5188.14013671875,5081.6201171875,5137.56982421875,109723700
2018-02-15,5222.52001953125,5222.52001953125,5255.080078125,5204.43994140625,5211.7099609375,97295500
2018-02-16,5281.580078125,5281.580078125,5291.47998046875,5245.7998046875,5249.419921875,101183700
2018-02-19,5256.18017578125,5256.18017578125,5297.3701171875,5249.89013671875,5295.330078125,51447900
2018-02-20,5289.85986328125,5289.85986328125,5291.81005859375,5249.85009765625,5257.43017578125,75702000
2018-02-21,5302.169921875,5302.169921875,5303.81005859375,5255.77001953125,5278.47998046875,72945400
2018-02-22,5309.22998046875,5309.22998046875,5321.18994140625,5253.2001953125,5272.43017578125,87528200
2018-02-23,5317.3701171875,5317.3701171875,5322.35009765625,5292.7001953125,5312.2998046875,68488500
2018-02-26,5344.259765625,5344.259765625,5357.35986328125,5329.509765625,5343.56982421875,67882600
2018-02-27,5343.93017578125,5343.93017578125,5363.52001953125,5329.7900390625,5358.56982421875,76239100
2018-02-28,5320.490234375,5320.490234375,5357.06005859375,5312.6201171875,5321.5,84387800
2018-03-01,5262.56005859375,5262.56005859375,5315.77001953125,5242.8701171875,5304.81005859375,112757700
2018-03-02,5136.580078125,5136.580078125,5226.10986328125,5121.240234375,5223.14013671875,117629800
2018-03-05,5167.22998046875,5167.22998046875,5176.52001953125,5115.93994140625,5116.39013671875,120940100
2018-03-06,5170.22998046875,5170.22998046875,5216.60009765625,5170.14013671875,5203.10986328125,90489200
2018-03-07,5187.830078125,5187.830078125,5203.06005859375,5134.509765625,5151.68994140625,93450600
2018-03-08,5254.10009765625,5254.10009765625,5264.35986328125,5186.27978515625,5189.14013671875,92799400
2018-03-09,5274.39990234375,5274.39990234375,5293.080078125,5241.509765625,5243.08984375,75500400
2018-03-12,5276.7099609375,5276.7099609375,5302.419921875,5258.10986328125,5298.22021484375,64074300
2018-03-13,5242.7900390625,5242.7900390625,5311.66015625,5225.27001953125,5284.83984375,87014000
2018-03-14,5233.35986328125,5233.35986328125,5272.72021484375,5224.31005859375,5237.75,73618000
